 id,prompt,answer,family,rule_name,source,cot,has_cot
synthetic_v3_bit_000410,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00000001 -> 10011001
11001000 -> 00001010
00011000 -> 00000001
00010111 -> 11110001
11010110 -> 01110010
11101101 -> 10101110
10000100 -> 00111000
10100000 -> 00011100
01000011 -> 11011011
11111001 -> 10000110

Now, determine the output for: 00000010",01011001,bit_manipulation,reverse_xor_19,synthetic_v3,"A constant XOR does not fit, so try reversing the bit order before XOR-ing a fixed mask. Reverse the first input: 00000001 -> 10000000. Then 10000000 XOR 10011001 = 00011001, giving mask 00011001. Verify: reverse 11001000 -> 00010011, then XOR 00011001 = 00001010, matching 00001010. The rule is: reverse the bits, then XOR 00011001. Apply to the query: reverse 00000010 -> 01000000, then XOR 00011001 = 01011001.",true
synthetic_v3_equ_000410,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
~):~"" = -/]-|
>%+ = [(>
*-?[? = `)\*\
\)(*}- = ;/<`_)
Now, determine the result for: (%-~",<()-,equation_symbol_transformation,symbol_substitution,synthetic_v3,"Each symbol is replaced one-for-one by a fixed symbol (a substitution cipher). Read off the replacement for every symbol in the query from the examples: '(' appears in '\)(*}-' = ';/<`_)' at position 3, so '(' -> '<'. '%' appears in '>%+' = '[(>' at position 2, so '%' -> '('. '-' appears in '*-?[?' = '`)\*\' at position 2, so '-' -> ')'. '~' appears in '~):~""' = '-/]-|' at position 1, so '~' -> '-'. Apply this to the query '(%-~' symbol by symbol to get '<()-'.",true
synthetic_v3_gra_000410,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.00s, distance = 46.66 m
For t = 0.99s, distance = 11.43 m
For t = 3.65s, distance = 155.41 m
For t = 4.57s, distance = 243.62 m
For t = 3.35s, distance = 130.91 m
For t = 1.0s, distance = 11.66 m
Now, determine the falling distance for t = 2.14s given d = 0.5*g*t^2.",53.42,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.00s, d=46.66 m: g = 2*46.66/2.00^2 = 23.33. Apply to t=2.14s: d = 0.5*23.33*2.14^2 = 53.42.",true
synthetic_v3_num_000410,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
228 -> CCXXVIII
166 -> CLXVI
384 -> CCCLXXXIV
181 -> CLXXXI
152 -> CLII
230 -> CCXXX
Now, write the number 375 in the Wonderland numeral system.",CCCLXXV,numeral_system,roman_numeral,synthetic_v3,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 375 greedily: 100->C, 100->C, 100->C, 50->L, 10->X, 10->X, 5->V, concatenating to CCCLXXV.",true
synthetic_v3_tex_000410,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qgo ceaqoujlna rnoow buoxqoa -> the mysterious queen creates
clnao mliilta plly -> mouse follows book
aqnfowq bgxaoa poajfo clnwqxjw -> student chases beside mountain
flv lzowa aobuoq -> dog opens secret
qgo zujwboaa fjabldoua qgo pujvgq aobuoq -> the princess discovers the bright secret
Now, decrypt the following text: rnoow mliilta poajfo aobuoq",queen follows beside secret,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'r' decrypts to 'q' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'n' decrypts to 'u' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'o' decrypts to 'e' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'w' decrypts to 'n' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'm' decrypts to 'f' (seen in 'clnao mliilta plly' -> 'mouse follows book'). 'l' decrypts to 'o' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'i' decrypts to 'l' (seen in 'clnao mliilta plly' -> 'mouse follows book'). 't' decrypts to 'w' (seen in 'clnao mliilta plly' -> 'mouse follows book'). 'a' decrypts to 's' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'p' decrypts to 'b' (seen in 'clnao mliilta plly' -> 'mouse follows book'). 'j' decrypts to 'i' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'f' decrypts to 'd' (seen in 'aqnfowq bgxaoa poajfo clnwqxjw' -> 'student chases beside mountain'). 'b' decrypts to 'c' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'u' decrypts to 'r' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). 'q' decrypts to 't' (seen in 'qgo ceaqoujlna rnoow buoxqoa' -> 'the mysterious queen creates'). Decrypting 'rnoow mliilta poajfo aobuoq' letter by letter gives 'queen follows beside secret'.,true
synthetic_v3_uni_000410,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
8.13 m becomes 12.37
45.86 m becomes 69.80
78.11 m becomes 118.88
45.17 m becomes 68.75
Now, convert the following measurement: 3.60 m",5.48,unit_conversion,linear_scale,synthetic_v3,Each measurement is multiplied by a fixed factor. From '8.13 m becomes 12.37': factor = 12.37/8.13 = 1.522. Apply to 3.60 m: 3.60*1.522 = 5.48.,true
synthetic_v3_bit_000411,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110100 -> 01110100
00101101 -> 00010001
01111011 -> 01001000
10000001 -> 10100011
01010100 -> 11110100
11110100 -> 01110110
01000110 -> 10111100
11111110 -> 01011110
01010010 -> 11101100
10111000 -> 01000111

Now, determine the output for: 00000011",10101001,bit_manipulation,rotl2_xor_a5,synthetic_v3,"A constant XOR does not fit (input XOR output is not the same across examples), so try rotating the input left before XOR-ing a fixed mask. Rotate the first input left by 2: 01110100 -> 11010001. Then 11010001 XOR 01110100 = 10100101, giving mask 10100101. Verify: rotate 00101101 left by 2 -> 10110100, then XOR 10100101 = 00010001, matching 00010001. The rule is: rotate left by 2, then XOR 10100101. Apply to the query: rotate 00000011 left by 2 -> 00001100, then XOR 10100101 = 10101001.",true
synthetic_v3_equ_000411,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
57*19 = 1957
64*48 = 4864
69""22 = 28
66)85 = 21
79|83 = 41
76""19 = 74
77""76 = 92
Now, determine the result for: 92""99",18,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '""'. From the example '69""22 = 28', the rule for '""' is to multiply digit-wise mod 10: (a*c)%10 then (b*d)%10: (6*2)%10=2 and (9*2)%10=8, which gives 28 as shown. Apply it to '92""99' with a=9, b=2, c=9, d=9: (9*9)%10=1 and (2*9)%10=8, so the result is '18'.",true
synthetic_v3_gra_000411,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 7.69 m
For t = 2.1s, distance = 33.91 m
For t = 4.17s, distance = 133.72 m
For t = 1.03s, distance = 8.16 m
For t = 5.40s, distance = 224.24 m
For t = 5.2s, distance = 207.94 m
For t = 4.99s, distance = 191.48 m
Now, determine the falling distance for t = 5.46s given d = 0.5*g*t^2.",229.25,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.00s, d=7.69 m: g = 2*7.69/1.00^2 = 15.38. Apply to t=5.46s: d = 0.5*15.38*5.46^2 = 229.25.",true
synthetic_v3_num_000411,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
205 -> CCV
393 -> CCCXCIII
23 -> XXIII
240 -> CCXL
Now, write the number 252 in the Wonderland numeral system.",CCLII,numeral_system,roman_numeral,synthetic_v3,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 252 greedily: 100->C, 100->C, 50->L, 1->I, 1->I, concatenating to CCLII.",true
synthetic_v3_tex_000411,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rfa fkuuaw pqoea uixve -> the hidden mouse draws
gkiu lfxeae pqowrxkw -> bird chases mountain
vkcxiu ukelqbaie gafkwu gqqy -> wizard discovers behind book
uixnqw lfxeae lxerja -> dragon chases castle
doaaw uixve rfa nqjuaw ealiar -> queen draws the golden secret
Now, decrypt the following text: pqoea lfxeae gafkwu lxerja",mouse chases behind castle,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'p' decrypts to 'm' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'q' decrypts to 'o' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'o' decrypts to 'u' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'e' decrypts to 's' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'a' decrypts to 'e' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'l' decrypts to 'c' (seen in 'gkiu lfxeae pqowrxkw' -> 'bird chases mountain'). 'f' decrypts to 'h' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'x' decrypts to 'a' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'g' decrypts to 'b' (seen in 'gkiu lfxeae pqowrxkw' -> 'bird chases mountain'). 'k' decrypts to 'i' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'w' decrypts to 'n' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'u' decrypts to 'd' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'r' decrypts to 't' (seen in 'rfa fkuuaw pqoea uixve' -> 'the hidden mouse draws'). 'j' decrypts to 'l' (seen in 'uixnqw lfxeae lxerja' -> 'dragon chases castle'). Decrypting 'pqoea lfxeae gafkwu lxerja' letter by letter gives 'mouse chases behind castle'.,true
synthetic_v3_uni_000411,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
28.50 m becomes 34.71
54.85 m becomes 66.81
13.9 m becomes 16.93
Now, convert the following measurement: 35.55 m",43.30,unit_conversion,linear_scale,synthetic_v3,Each measurement is multiplied by a fixed factor. From '28.50 m becomes 34.71': factor = 34.71/28.50 = 1.218. Apply to 35.55 m: 35.55*1.218 = 43.30.,true
synthetic_v3_bit_000412,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101001 -> 10101000
00111000 -> 00100000
00100000 -> 00111000
01010110 -> 01010110
11001000 -> 00101111
00111111 -> 11000000
11101111 -> 11001011
00010101 -> 10010100
00110001 -> 10110000
10100011 -> 11111001
10011111 -> 11000101
11000011 -> 11111111
01010010 -> 01110110

Now, determine the output for: 01001100",00001110,bit_manipulation,reverse_xor_3c,synthetic_v3,"A constant XOR does not fit, so try reversing the bit order before XOR-ing a fixed mask. Reverse the first input: 00101001 -> 10010100. Then 10010100 XOR 10101000 = 00111100, giving mask 00111100. Verify: reverse 00111000 -> 00011100, then XOR 00111100 = 00100000, matching 00100000. The rule is: reverse the bits, then XOR 00111100. Apply to the query: reverse 01001100 -> 00110010, then XOR 00111100 = 00001110.",true
synthetic_v3_equ_000412,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
84*14 = 86
91|56 = 56
57*42 = 04
16'50 = 11
39*26 = 64
35'55 = 20
72'68 = 14
17|80 = 15
Now, determine the result for: 27'32",04,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '''. From the example '16'50 = 11', the rule for ''' is to outer/inner absolute difference: |a-d| then |b-c|: |1-0|=1 and |6-5|=1, which gives 11 as shown. Apply it to '27'32' with a=2, b=7, c=3, d=2: |2-2|=0 and |7-3|=4, so the result is '04'.",true
synthetic_v3_gra_000412,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.00s, distance = 7.58 m
For t = 4.19s, distance = 133.08 m
For t = 5.2s, distance = 204.96 m
For t = 2.72s, distance = 56.08 m
For t = 5.62s, distance = 239.41 m
For t = 1.89s, distance = 27.08 m
For t = 5.5s, distance = 229.29 m
Now, determine the falling distance for t = 5.12s given d = 0.5*g*t^2.",198.71,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.00s, d=7.58 m: g = 2*7.58/1.00^2 = 15.16. Apply to t=5.12s: d = 0.5*15.16*5.12^2 = 198.71.",true
synthetic_v3_num_000412,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
81 -> LXXXI
51 -> LI
319 -> CCCXIX
387 -> CCCLXXXVII
127 -> CXXVII
Now, write the number 79 in the Wonderland numeral system.",LXXIX,numeral_system,roman_numeral,synthetic_v3,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 79 greedily: 50->L, 10->X, 10->X, 9->IX, concatenating to LXXIX.",true
synthetic_v3_tex_000412,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yox ckwx igh guxaw -> the wise dog opens
upkalxww pxviw pkmxp -> princess reads river
ckrvpi wxxw iggp -> wizard sees door
wyzixay cpkyxw zaixp mvffxb -> student writes under valley
tzxxa ipvcw kawkix hvpixa -> queen draws inside garden
Now, decrypt the following text: igh pxviw iggp",dog reads door,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'i' decrypts to 'd' (seen in 'yox ckwx igh guxaw' -> 'the wise dog opens'). 'g' decrypts to 'o' (seen in 'yox ckwx igh guxaw' -> 'the wise dog opens'). 'h' decrypts to 'g' (seen in 'yox ckwx igh guxaw' -> 'the wise dog opens'). 'p' decrypts to 'r' (seen in 'upkalxww pxviw pkmxp' -> 'princess reads river'). 'x' decrypts to 'e' (seen in 'yox ckwx igh guxaw' -> 'the wise dog opens'). 'v' decrypts to 'a' (seen in 'upkalxww pxviw pkmxp' -> 'princess reads river'). 'w' decrypts to 's' (seen in 'yox ckwx igh guxaw' -> 'the wise dog opens'). Decrypting 'igh pxviw iggp' letter by letter gives 'dog reads door'.,true
synthetic_v3_uni_000412,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.20 m becomes 10.32
52.05 m becomes 86.66
31.31 m becomes 52.13
74.77 m becomes 124.49
Now, convert the following measurement: 70.03 m",116.60,unit_conversion,linear_scale,synthetic_v3,Each measurement is multiplied by a fixed factor. From '6.20 m becomes 10.32': factor = 10.32/6.20 = 1.665. Apply to 70.03 m: 70.03*1.665 = 116.60.,true
synthetic_v3_bit_000413,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001100 -> 11100010
11000101 -> 00100110
11010101 -> 00101110
10001000 -> 10000000
01101010 -> 11110001
10011111 -> 00001011
01011001 -> 01101000
01110010 -> 11111101
00111001 -> 01011000
00101100 -> 11010010
00011000 -> 11001000
10110011 -> 00011101

Now, determine the output for: 00000100",11000110,bit_manipulation,rotl7_xor_c4,synthetic_v3,"A constant XOR does not fit (input XOR output is not the same across examples), so try rotating the input left before XOR-ing a fixed mask. Rotate the first input left by 7: 01001100 -> 00100110. Then 00100110 XOR 11100010 = 11000100, giving mask 11000100. Verify: rotate 11000101 left by 7 -> 11100010, then XOR 11000100 = 00100110, matching 00100110. The rule is: rotate left by 7, then XOR 11000100. Apply to the query: rotate 00000100 left by 7 -> 00000010, then XOR 11000100 = 11000110.",true
synthetic_v3_equ_000413,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
40@91 = 31
34)20 = 14
87*57 = 5787
29+78 = 06
32@67 = 99
26'51 = 11
16)43 = 33
75)73 = 02
Now, determine the result for: 91*50",5091,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '*'. From the example '87*57 = 5787', the rule for '*' is to swap the two operands and concatenate: cd then ab: swap 87 and 57 to get 5787, which gives 5787 as shown. Apply it to '91*50' with a=9, b=1, c=5, d=0: swap 91 and 50 to get 5091, so the result is '5091'.",true
synthetic_v3_gra_000413,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 0.80s, distance = 1.50 m
For t = 2.0s, distance = 9.36 m
For t = 2.69s, distance = 16.93 m
For t = 2.99s, distance = 20.92 m
For t = 2.8s, distance = 18.35 m
For t = 2.94s, distance = 20.23 m
For t = 4.00s, distance = 37.44 m
Now, determine the falling distance for t = 2.53s given d = 0.5*g*t^2.",14.98,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=0.80s, d=1.50 m: g = 2*1.50/0.80^2 = 4.68. Apply to t=2.53s: d = 0.5*4.68*2.53^2 = 14.98.",true
synthetic_v3_num_000413,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
97 -> XCVII
282 -> CCLXXXII
32 -> XXXII
252 -> CCLII
Now, write the number 38 in the Wonderland numeral system.",XXXVIII,numeral_system,roman_numeral,synthetic_v3,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 38 greedily: 10->X, 10->X, 10->X, 5->V, 1->I, 1->I, 1->I, concatenating to XXXVIII.",true
synthetic_v3_tex_000413,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
evs pzrxsh xcipzh zmshb -> the golden dragon opens
xcipzh dwarxb cafsc -> dragon builds river
evs ytbescazwb yzwbs gahxb -> the mysterious mouse finds
evs labs mcahksbb csixb -> the wise princess reads
mcahksbb kvibsb dzzj -> princess chases book
Now, decrypt the following text: xcipzh dwarxb evs labs dzzj",dragon builds the wise book,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'x' decrypts to 'd' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'c' decrypts to 'r' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'i' decrypts to 'a' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'p' decrypts to 'g' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'z' decrypts to 'o' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'h' decrypts to 'n' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'd' decrypts to 'b' (seen in 'xcipzh dwarxb cafsc' -> 'dragon builds river'). 'w' decrypts to 'u' (seen in 'xcipzh dwarxb cafsc' -> 'dragon builds river'). 'a' decrypts to 'i' (seen in 'xcipzh dwarxb cafsc' -> 'dragon builds river'). 'r' decrypts to 'l' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'b' decrypts to 's' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'e' decrypts to 't' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'v' decrypts to 'h' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 's' decrypts to 'e' (seen in 'evs pzrxsh xcipzh zmshb' -> 'the golden dragon opens'). 'l' decrypts to 'w' (seen in 'evs labs mcahksbb csixb' -> 'the wise princess reads'). 'j' decrypts to 'k' (seen in 'mcahksbb kvibsb dzzj' -> 'princess chases book'). Decrypting 'xcipzh dwarxb evs labs dzzj' letter by letter gives 'dragon builds the wise book'.,true
synthetic_v3_uni_000413,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.80 m becomes 17.26
54.89 m becomes 27.23
13.8 m becomes 6.84
7.3 m becomes 3.62
57.37 m becomes 28.46
Now, convert the following measurement: 39.9 m",19.79,unit_conversion,linear_scale,synthetic_v3,Each measurement is multiplied by a fixed factor. From '34.80 m becomes 17.26': factor = 17.26/34.80 = 0.496. Apply to 39.9 m: 39.9*0.496 = 19.79.,true
synthetic_v3_bit_000414,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110110 -> 10000101
11101100 -> 01011111
00010101 -> 10100110
10101101 -> 00011110
11001101 -> 01111110
10110110 -> 00000101
01011110 -> 11101101
01110101 -> 11000110
11001011 -> 01111000
11000000 -> 01110011
10100111 -> 00010100
11101011 -> 01011000
01101100 -> 11011111
01110011 -> 11000000

Now, determine the output for: 10010110",00100101,bit_manipulation,xor_b3,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 00110110 XOR 10000101 = 10110011, so the candidate mask is 10110011. Verify on the next example: 11101100 XOR 10110011 = 01011111, which matches the given output 01011111. The rule is: XOR with 10110011. Apply to the query: 10010110 XOR 10110011 = 00100101.",true
synthetic_v3_equ_000414,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
~`^:# = *$;^'
`]( = $_>
*%`<^ = !]$?;
'}@ = @\~
"")\>^$ = <""&/;(
Now, determine the result for: '<^:`^",@?;^$;,equation_symbol_transformation,symbol_substitution,synthetic_v3,"Each symbol is replaced one-for-one by a fixed symbol (a substitution cipher). Read off the replacement for every symbol in the query from the examples: ''' appears in ''}@' = '@\~' at position 1, so ''' -> '@'. '<' appears in '*%`<^' = '!]$?;' at position 4, so '<' -> '?'. '^' appears in '~`^:#' = '*$;^'' at position 3, so '^' -> ';'. ':' appears in '~`^:#' = '*$;^'' at position 4, so ':' -> '^'. '`' appears in '~`^:#' = '*$;^'' at position 2, so '`' -> '$'. Apply this to the query ''<^:`^' symbol by symbol to get '@?;^$;'.",true
synthetic_v3_gra_000414,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.00s, distance = 31.02 m
For t = 4.02s, distance = 125.32 m
For t = 2.42s, distance = 45.42 m
For t = 4.46s, distance = 154.26 m
For t = 0.7s, distance = 3.80 m
For t = 3.63s, distance = 102.19 m
Now, determine the falling distance for t = 2.38s given d = 0.5*g*t^2.",43.93,gravity_formula,gravity_constant,synthetic_v3,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.00s, d=31.02 m: g = 2*31.02/2.00^2 = 15.51. Apply to t=2.38s: d = 0.5*15.51*2.38^2 = 43.93.",true
synthetic_v3_num_000414,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
294 -> CCXCIV
122 -> CXXII
96 -> XCVI
205 -> CCV
Now, write the number 357 in the Wonderland numeral system.",CCCLVII,numeral_system,roman_numeral,synthetic_v3,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 357 greedily: 100->C, 100->C, 100->C, 50->L, 5->V, 1->I, 1->I, concatenating to CCCLVII.",true
synthetic_v3_tex_000414,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ftu zogudf erhzu vhogwz -> the silent mouse builds
ftu eszfuxorhz mxodquzz bxofuz -> the mysterious princess writes
ftu vxoktf zfhwudf qxuyfuz -> the bright student creates
wrk rmudz zuqxuf -> dog opens secret
wxykrd xuywz vuzowu arxuzf -> dragon reads beside forest
Now, decrypt the following text: ftu eszfuxorhz zfhwudf rmudz",the mysterious student opens,text_decryption,monoalphabetic_substitution,synthetic_v3,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'f' decrypts to 't' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 't' decrypts to 'h' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'u' decrypts to 'e' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'e' decrypts to 'm' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 's' decrypts to 'y' (seen in 'ftu eszfuxorhz mxodquzz bxofuz' -> 'the mysterious princess writes'). 'z' decrypts to 's' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'x' decrypts to 'r' (seen in 'ftu eszfuxorhz mxodquzz bxofuz' -> 'the mysterious princess writes'). 'o' decrypts to 'i' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'r' decrypts to 'o' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'h' decrypts to 'u' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'w' decrypts to 'd' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'd' decrypts to 'n' (seen in 'ftu zogudf erhzu vhogwz' -> 'the silent mouse builds'). 'm' decrypts to 'p' (seen in 'ftu eszfuxorhz mxodquzz bxofuz' -> 'the mysterious princess writes'). Decrypting 'ftu eszfuxorhz zfhwudf rmudz' letter by letter gives 'the mysterious student opens'.,true
synthetic_v3_uni_000414,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.05 m becomes 5.86
29.3 m becomes 33.99
78.2 m becomes 90.71
40.45 m becomes 46.92
29.82 m becomes 34.59
Now, convert the following measurement: 57.69 m",66.92,unit_conversion,linear_scale,synthetic_v3,Each measurement is multiplied by a fixed factor. From '5.05 m becomes 5.86': factor = 5.86/5.05 = 1.16. Apply to 57.69 m: 57.69*1.16 = 66.92.,true
synthetic_v3_bit_000415,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111000 -> 10100111
01010110 -> 11001001
11110010 -> 01101101
10111100 -> 00100011
01101100 -> 11110011
11010111 -> 01001000
01000101 -> 11011010
11001001 -> 01010110
00010000 -> 10001111
01000110 -> 11011001
10000100 -> 00011011
01001100 -> 11010011
01010100 -> 11001011

Now, determine the output for: 10111010",00100101,bit_manipulation,xor_9f,synthetic_v3,"Check whether each output is the input XOR a fixed 8-bit mask. From the first example, 00111000 XOR 10100111 = 10011111, so the candidate mask is 10011111. Verify on the next example: 01010110 XOR 10011111 = 11001001, which matches the given output 11001001. The rule is: XOR with 10011111. Apply to the query: 10111010 XOR 10011111 = 00100101.",true
synthetic_v3_equ_000415,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
29)18 = 11
78@61 = 39
72""54 = 58
34*78 = 53
90'56 = 55
41""26 = 86
Now, determine the result for: 36*59",61,equation_symbol_transformation,numeric_operator_rules,synthetic_v3,"Each operator symbol encodes its own two-digit rule. The query uses '*'. From the example '34*78 = 53', the rule for '*' is to outer/inner absolute difference: |a-d| then |b-c|: |3-8|=5 and |4-7|=3, which gives 53 as shown. Apply it to '36*59' with a=3, b=6, c=5, d=9: |3-9|=6 and |6-5|=1, so the result is '61'.",true
