 id,prompt,answer,family,rule_name,source
ddb4bc42,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
14.66 m becomes 13.17
36.51 m becomes 32.81
13.54 m becomes 12.17
Now, convert the following measurement: 35.63 m",32.01,unit_conversion,official_train,official_train
ddb82859,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.88s, distance = 41.83 m
For t = 1.49s, distance = 6.17 m
For t = 1.16s, distance = 3.74 m
For t = 1.31s, distance = 4.77 m
For t = 3.38s, distance = 31.75 m
Now, determine the falling distance for t = 2.92s given d = 0.5*g*t^2.",23.69,gravity_formula,official_train,official_train
ddb9aafd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
05'46 = 511
37]85 = 51
11'47 = 68
15""03 = 0351
Now, determine the result for: 55""18",5544,equation_symbol_transformation,official_train,official_train
ddc0b4e2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
8 -> VIII
33 -> XXXIII
35 -> XXXV
17 -> XVII
Now, write the number 13 in the Wonderland numeral system.",XIII,numeral_system,official_train,official_train
ddc39a31,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
remdp baqympb afp dqvmgqb yggv -> alice studies the curious door
yvrhgo pkjegvpb bpdvpa -> dragon explores secret
lgqbp ugqoy lpbbrhp -> mouse found message
Now, decrypt the following text: jvmodpbb dfrbpb afp dqvmgqb hrvypo",princess chases the curious garden,text_decryption,official_train,official_train
ddc5aefe,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001111 -> 10000001
01010010 -> 00000000
01011100 -> 10000000
01110001 -> 00100000
10000101 -> 00000001
11110000 -> 00000001
01110111 -> 11100000

Now, determine the output for: 10000011",00000001,bit_manipulation,official_train,official_train
ddc8ab31,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
34 -> XXXIV
79 -> LXXIX
4 -> IV
10 -> X
97 -> XCVII
Now, write the number 24 in the Wonderland numeral system.",XXIV,numeral_system,official_train,official_train
ddd199dd,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.54s, distance = 67.44 m
For t = 3.78s, distance = 76.89 m
For t = 3.68s, distance = 72.88 m
For t = 2.36s, distance = 29.97 m
Now, determine the falling distance for t = 1.75s given d = 0.5*g*t^2.",16.48,gravity_formula,official_train,official_train
ddd4edb3,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
phrylhw xnaes plh ynznwxaz dajjzh -> teacher found the colorful puzzle
plh kqfh wrooqp ylrfhf -> the wise rabbit chases
dwqeyhff xnaes plwnavl xnwhfp -> princess found through forest
oqws sqfynthwf plh srwc dnpqne -> bird discovers the dark potion
plh lqsshe kqjrws fhhf -> the hidden wizard sees
Now, decrypt the following text: plh ynznwxaz fpashep fhhf",the colorful student sees,text_decryption,official_train,official_train
dde0558e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101110 -> 00100110
10111000 -> 00001000
00010100 -> 00000000
01111011 -> 00110101
01010011 -> 00100001
10010111 -> 01001001
01110000 -> 00000000

Now, determine the output for: 11110001",00011000,bit_manipulation,official_train,official_train
dde06528,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
54`14 = 755
54%61 = %7
61%37 = 24
93`99 = 9206
Now, determine the result for: 84?52",8452,equation_symbol_transformation,official_train,official_train
dde816ef,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zsgaxsy rgzaxst tzwyo -> teacher watches story
ckmj tzpbkst km lwystz -> king studies in forest
zxs tzygmjs qykmastt tzpbkst -> the strange princess studies
Now, decrypt the following text: ygnnkz rykzst zxs tzygmjs lwystz",rabbit writes the strange forest,text_decryption,official_train,official_train
ddeac876,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
13.81 m becomes 17.04
40.77 m becomes 50.31
21.51 m becomes 26.54
Now, convert the following measurement: 27.95 m",34.49,unit_conversion,official_train,official_train
ddedebc3,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
45.02 m becomes 56.60
12.83 m becomes 16.13
18.78 m becomes 23.61
24.08 m becomes 30.27
Now, convert the following measurement: 40.87 m",51.38,unit_conversion,official_train,official_train
ddf721dc,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
96 -> XCVI
73 -> LXXIII
35 -> XXXV
Now, write the number 43 in the Wonderland numeral system.",XLIII,numeral_system,official_train,official_train
de036bbf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@(+\\ = #!\
#!-#\ = #
'@-[[ = :
%%-@[ = #\
\[*#"" = @:%
Now, determine the result for: ''*#(",''#,equation_symbol_transformation,official_train,official_train
de06069c,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
usmmvl gnshgdvp muv pgxtvl nvppshv -> hatter imagines the silver message
qgdh rsmbuvp muv nzpmvlgifp eiiq -> king watches the mysterious book
muv wslq jfvvd pvvp -> the dark queen sees
qgdh blvsmvp gdpgwv nifdmsgd -> king creates inside mountain
Now, decrypt the following text: bsm vokxilvp evzidw ksxsbv",cat explores beyond palace,text_decryption,official_train,official_train
de11a23a,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110011 -> 00000000
11000001 -> 00000011
00001101 -> 00000000
00000110 -> 00000000
10001100 -> 00000010
11011100 -> 00000011
10100010 -> 00000010
00110110 -> 00000000
11011011 -> 00000011
10000111 -> 00000010

Now, determine the output for: 01110001",00000001,bit_manipulation,official_train,official_train
de25affe,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
37 -> XXXVII
94 -> XCIV
92 -> XCII
78 -> LXXVIII
59 -> LIX
Now, write the number 9 in the Wonderland numeral system.",IX,numeral_system,official_train,official_train
de3ea27c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\|*{@ = /|@%
!@+]| = !!^
\|*!! = |!\
/%*]{ = /\^%
Now, determine the result for: /@*|<",!|%],equation_symbol_transformation,official_train,official_train
de488cd3,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.69s, distance = 187.89 m
For t = 4.22s, distance = 152.12 m
For t = 1.32s, distance = 14.88 m
Now, determine the falling distance for t = 2.8s given d = 0.5*g*t^2.",66.97,gravity_formula,official_train,official_train
de4b882e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
39 -> XXXIX
66 -> LXVI
58 -> LVIII
51 -> LI
Now, write the number 30 in the Wonderland numeral system.",XXX,numeral_system,official_train,official_train
de4fc6b3,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.6s, distance = 16.43 m
For t = 4.13s, distance = 109.44 m
For t = 1.89s, distance = 22.92 m
For t = 3.64s, distance = 85.01 m
For t = 3.45s, distance = 76.37 m
Now, determine the falling distance for t = 4.19s given d = 0.5*g*t^2.",112.64,gravity_formula,official_train,official_train
de6beab9,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
45.92 m becomes 37.01
17.0 m becomes 13.70
21.65 m becomes 17.45
14.5 m becomes 11.69
7.39 m becomes 5.96
Now, convert the following measurement: 26.8 m",21.60,unit_conversion,official_train,official_train
de78c53f,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.77s, distance = 55.04 m
For t = 3.04s, distance = 35.79 m
For t = 1.26s, distance = 6.15 m
For t = 2.12s, distance = 17.4 m
For t = 1.66s, distance = 10.67 m
Now, determine the falling distance for t = 3.99s given d = 0.5*g*t^2.",61.65,gravity_formula,official_train,official_train
de790d18,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.96s, distance = 12.42 m
For t = 2.07s, distance = 13.85 m
For t = 1.89s, distance = 11.55 m
For t = 4.94s, distance = 78.89 m
Now, determine the falling distance for t = 2.95s given d = 0.5*g*t^2.",28.13,gravity_formula,official_train,official_train
de7b7271,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
97 -> XCVII
6 -> VI
44 -> XLIV
40 -> XL
85 -> LXXXV
Now, write the number 65 in the Wonderland numeral system.",LXV,numeral_system,official_train,official_train
de91def4,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00011110 -> 00000000
01101110 -> 00000011
11111100 -> 00000111
11110101 -> 10000111
00110110 -> 00000001
10101011 -> 10000101
00110101 -> 10000001
10001101 -> 10000100

Now, determine the output for: 11101001",10000111,bit_manipulation,official_train,official_train
de96d691,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hjppfu zpidlfz phf zpujaof vfzzjof -> hatter studies the strange message
phf vjolsjt nulasfzz rulpfz -> the magical princess writes
vgizf shjzfz zpguw -> mouse chases story
Now, decrypt the following text: piuptf ygiad cfwgad tlcujuw",turtle found beyond library,text_decryption,official_train,official_train
de98159a,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.27 m becomes 10.32
32.39 m becomes 53.29
45.94 m becomes 75.59
13.89 m becomes 22.85
Now, convert the following measurement: 23.23 m",38.22,unit_conversion,official_train,official_train
dea42835,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
''-/> = )
/`*:[ = :[/`
>:*)$ = )$>:
:[*'/ = '/:[
`$+<[ = )<
Now, determine the result for: [/*['",['[/,equation_symbol_transformation,official_train,official_train
deb4943f,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
9 -> IX
45 -> XLV
46 -> XLVI
96 -> XCVI
60 -> LX
Now, write the number 67 in the Wonderland numeral system.",LXVII,numeral_system,official_train,official_train
debff779,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55*31 = 617
05-42 = 62
31*27 = 739
45*89 = 3925
59*26 = 1985
Now, determine the result for: 36-41",94,equation_symbol_transformation,official_train,official_train
dedce87a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gtogzk okcle grk fcnimcz moyegcz -> turtle reads the magical crystal
grk mpzpodtz gtogzk dptvl -> the colorful turtle found
grk fcnimcz gkcmrko mokcgke -> the magical teacher creates
ocssig lokcfe moyegcz -> rabbit dreams crystal
ocssig ekke aky -> rabbit sees key
Now, decrypt the following text: biqcol lokcfe jtqqzk",wizard dreams puzzle,text_decryption,official_train,official_train
dedd66f7,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011110 -> 01100011
10100001 -> 01100011
10000100 -> 10100111
01011100 -> 01001011
10101111 -> 10111011
00110101 -> 01111000
11101111 -> 10111111

Now, determine the output for: 11011101",01010111,bit_manipulation,official_train,official_train
deeb0f72,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.46s, distance = 7.06 m
For t = 1.79s, distance = 10.62 m
For t = 3.74s, distance = 46.35 m
For t = 4.25s, distance = 59.85 m
Now, determine the falling distance for t = 3.84s given d = 0.5*g*t^2.",48.86,gravity_formula,official_train,official_train
deed3497,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
(|&"""" = /""#
""`!""] = !`
#""&## = //^
^#&^} = \#
^|!]^ = !\
Now, determine the result for: \^?]]",\^]],equation_symbol_transformation,official_train,official_train
df06c393,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
69 -> LXIX
99 -> XCIX
40 -> XL
Now, write the number 97 in the Wonderland numeral system.",XCVII,numeral_system,official_train,official_train
df0b4071,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
21 -> XXI
15 -> XV
79 -> LXXIX
Now, write the number 61 in the Wonderland numeral system.",LXI,numeral_system,official_train,official_train
df0eadf0,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.98s, distance = 91.57 m
For t = 2.01s, distance = 14.92 m
For t = 3.95s, distance = 57.61 m
For t = 3.63s, distance = 48.66 m
Now, determine the falling distance for t = 4.14s given d = 0.5*g*t^2.",63.29,gravity_formula,official_train,official_train
df0ee633,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
22.28 m becomes 43.97
10.86 m becomes 21.43
31.19 m becomes 61.55
Now, convert the following measurement: 14.62 m",28.85,unit_conversion,official_train,official_train
df19097a,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
22.55 m becomes 32.15
6.58 m becomes 9.38
25.74 m becomes 36.70
Now, convert the following measurement: 42.44 m",60.52,unit_conversion,official_train,official_train
df1a2e09,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
baffyh uftigyu fby ugejyh nyuuamy -> hatter studies the silver message
fby akxgykf fyaxbyh iguxwjyhu -> the ancient teacher discovers
styyk hyaiu fbhwtmb mahiyk -> queen reads through garden
fby iahl lgkm ydoewhyu -> the dark king explores
ihamwk ihaqu gk jaeeyz -> dragon draws in valley
Now, decrypt the following text: ihamwk qafxbyu owfgwk",dragon watches potion,text_decryption,official_train,official_train
df1e3788,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?$+(? = >>?
&}-}^ = >#
#}*`# = #$}!
!!*($ = &!(>
Now, determine the result for: >&*>#",>^>,equation_symbol_transformation,official_train,official_train
df2fd240,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.14s, distance = 61.15 m
For t = 2.81s, distance = 48.97 m
For t = 4.89s, distance = 148.31 m
For t = 1.76s, distance = 19.21 m
For t = 2.48s, distance = 38.15 m
Now, determine the falling distance for t = 4.84s given d = 0.5*g*t^2.",145.29,gravity_formula,official_train,official_train
df309eeb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
11%89 = 78
44%38 = 93
42%42 = 0
86&73 = 6152
46%23 = 23%
Now, determine the result for: 02%79",77,equation_symbol_transformation,official_train,official_train
df3262bc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
##-]? = #""
|@-%? = ?<
]""*@? = ]<#
@?+]@ = <""
Now, determine the result for: ]$-]?",]/,equation_symbol_transformation,official_train,official_train
df5f2aa8,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.86 m becomes 42.70
35.11 m becomes 43.01
21.28 m becomes 26.07
28.12 m becomes 34.44
33.97 m becomes 41.61
Now, convert the following measurement: 21.08 m",25.82,unit_conversion,official_train,official_train
df68ebdd,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tvc ufxesfw lfccb zsqqskw -> the curious queen follows
uht uvhwcw bchx zsxcwt -> cat chases near forest
wtfncbt newusycxw afrrqc -> student discovers puzzle
mbegvt xchnw fbncx yhqqci -> knight reads under valley
Now, decrypt the following text: axebucww wtfnecw pcisbn zsxcwt",princess studies beyond forest,text_decryption,official_train,official_train
df6ead3d,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yol huaremhf lxmejcx lenhm -> cat explores through tower
yol qmonf comqhd -> cat draws garden
gejfh terrenf flemz -> mouse follows story
ljmlrh qmhogf jdqhm vfrodq -> turtle dreams under island
Now, decrypt the following text: ivdc terrenf lxh yjmvejf gvmmem",king follows the curious mirror,text_decryption,official_train,official_train
df81fd9b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yra zujkmux yweyxa hywskah -> the magical turtle studies
yaumrae fekyah uoiqa xkoeueg -> teacher writes above library
fklues seufh yeauhwea -> wizard draws treasure
Now, decrypt the following text: hywsaty seufh kthksa muqa",student draws inside cave,text_decryption,official_train,official_train
df876b61,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
25 -> XXV
63 -> LXIII
64 -> LXIV
Now, write the number 78 in the Wonderland numeral system.",LXXVIII,numeral_system,official_train,official_train
df884c83,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ych roxdcy cayyho uhhu -> the bright hatter sees
ikxdcy bohayhu ych jguyhoxlvu yohauvoh -> knight creates the mysterious treasure
rxoq bohayhu rlli -> bird creates book
rxoq bcauhu xk txmmadh -> bird chases in village
zxpaoq qoazu aolvkq ylzho -> wizard draws around tower
Now, decrypt the following text: ych blmlosvm zxpaoq slmmlzu",the colorful wizard follows,text_decryption,official_train,official_train
df8b803c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
24 -> XXIV
19 -> XIX
73 -> LXXIII
Now, write the number 45 in the Wonderland numeral system.",XLV,numeral_system,official_train,official_train
df92aa6a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
02+12 = 24
23-25 = -02
82+17 = 001
94-63 = 31
Now, determine the result for: 82*76",7682,equation_symbol_transformation,official_train,official_train
df9609fd,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
93 -> XCIII
62 -> LXII
9 -> IX
12 -> XII
Now, write the number 24 in the Wonderland numeral system.",XXIV,numeral_system,official_train,official_train
dfa175ce,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
89 -> LXXXIX
9 -> IX
76 -> LXXVI
42 -> XLII
Now, write the number 81 in the Wonderland numeral system.",LXXXI,numeral_system,official_train,official_train
dfad71ea,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ainpj uixxivp pjfkjd -> mouse follows secret
dsj vrpj fcd lkcvp -> the wise cat draws
cxrfj kjclp qjbigl divjk -> alice reads beyond tower
Now, decrypt the following text: dsj cgfrjgd kcqqrd kjclp",the ancient rabbit reads,text_decryption,official_train,official_train
dfadfe55,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010010 -> 10010101
11111100 -> 11100100
01001010 -> 01010011
00111110 -> 11110001
11101101 -> 01101100
00010111 -> 10111000
11101111 -> 01111100

Now, determine the output for: 11000110",00110101,bit_manipulation,official_train,official_train
dfbcf27a,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.31 m becomes 9.30
49.62 m becomes 28.29
7.94 m becomes 4.53
Now, convert the following measurement: 5.98 m",3.41,unit_conversion,official_train,official_train
dfbf4e0e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100111 -> 01010010
00111011 -> 10011010
10010000 -> 01100001
11101001 -> 01110111
01000110 -> 10010100
10111011 -> 10011011
00000010 -> 00001100
01010010 -> 11101100

Now, determine the output for: 10001001",00110111,bit_manipulation,official_train,official_train
dfbf6cc3,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tck ydvmsdx imhv ajkdyo -> the magical king dreams
tkdsckj kepxqjko tck otjdhvk sdotxk -> teacher explores the strange castle
trjtxk njmtko mhomak xmljdjz -> turtle writes inside library
tkdsckj mydvmhko rhakj pdxdsk -> teacher imagines under palace
tck dhsmkht dxmsk ajdno -> the ancient alice draws
Now, decrypt the following text: sdt ndtscko sjzotdx",cat watches crystal,text_decryption,official_train,official_train
dfc4839c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100110 -> 10001110
01111100 -> 00000111
10110001 -> 01001011
11010010 -> 10001101
10111101 -> 01001011
11100100 -> 00001110
11101000 -> 00001110

Now, determine the output for: 00011110",10000001,bit_manipulation,official_train,official_train
dfd704f8,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001101 -> 00110010
01101011 -> 10011001
11010100 -> 00111010
10111010 -> 10110101
00010011 -> 01000101
11011010 -> 00000101
11101100 -> 11000110
11001110 -> 01011111

Now, determine the output for: 00111100",11101110,bit_manipulation,official_train,official_train
dfda1b37,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.91s, distance = 19.18 m
For t = 2.01s, distance = 21.24 m
For t = 2.03s, distance = 21.66 m
For t = 3.38s, distance = 60.05 m
Now, determine the falling distance for t = 2.01s given d = 0.5*g*t^2.",21.24,gravity_formula,official_train,official_train
dfec0ed4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
15*59 = 1559
81}30 = 2431
18*77 = 1877
Now, determine the result for: 93*70",9370,equation_symbol_transformation,official_train,official_train
dfecf5f5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
^]+'? = ||
&:+?& = {?
&/`&> = |:{
Now, determine the result for: {?+>{",',equation_symbol_transformation,official_train,official_train
dff2a315,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101100 -> 00111011
00000000 -> 00000000
00010100 -> 00000101
11101001 -> 01111010
10000001 -> 01100000
00110101 -> 01001101
11010100 -> 00110101
01000110 -> 10010001
11111011 -> 11111110
10110100 -> 00101101

Now, determine the output for: 11111010",10111110,bit_manipulation,official_train,official_train
dffa1522,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
isb ogknbgi koi kwboibx -> the ancient cat creates
zwoyvg wbozx ubxxoyb -> dragon reads message
lrbbg nuoyngbx isb kvjvwprj koxijb -> queen imagines the colorful castle
isb kvjvwprj soiibw pvjjvex -> the colorful hatter follows
Now, decrypt the following text: isb xbkwbi irwijb zwoex",the secret turtle draws,text_decryption,official_train,official_train
e00abbbb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10101001 -> 00000101
11111101 -> 11110111
00011101 -> 00110000
00110011 -> 01000100
00001011 -> 00000100
01010000 -> 00000000
10010100 -> 00000000

Now, determine the output for: 01010101",00000010,bit_manipulation,official_train,official_train
e01c7e3a,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.53s, distance = 103.67 m
For t = 4.54s, distance = 171.48 m
For t = 4.9s, distance = 199.75 m
For t = 2.94s, distance = 71.91 m
For t = 1.55s, distance = 19.99 m
Now, determine the falling distance for t = 1.9s given d = 0.5*g*t^2.",30.03,gravity_formula,official_train,official_train
e01f7a71,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.07s, distance = 59.01 m
For t = 4.82s, distance = 145.45 m
For t = 3.43s, distance = 73.66 m
Now, determine the falling distance for t = 4.99s given d = 0.5*g*t^2.",155.89,gravity_formula,official_train,official_train
e02a19fe,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.62 m becomes 76.18
27.25 m becomes 48.71
32.7 m becomes 58.45
Now, convert the following measurement: 5.89 m",10.53,unit_conversion,official_train,official_train
e03315c8,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
13 -> XIII
96 -> XCVI
48 -> XLVIII
Now, write the number 7 in the Wonderland numeral system.",VII,numeral_system,official_train,official_train
e0351b72,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.49 m becomes 5.28
16.76 m becomes 16.13
29.25 m becomes 28.14
Now, convert the following measurement: 24.06 m",23.15,unit_conversion,official_train,official_train
e040cfe6,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cbz tuinmur vnip piedr -> the curious bird draws
cbz ehtnzhc becczi pizekr -> the ancient hatter dreams
cbz dnrz tec wmuhp -> the wise cat found
Now, decrypt the following text: ohnfbc piedr cbz kjrczinmur pmmi",knight draws the mysterious door,text_decryption,official_train,official_train
e042dedb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.36 m becomes 89.58
37.49 m becomes 70.91
11.44 m becomes 21.64
6.51 m becomes 12.31
Now, convert the following measurement: 23.64 m",44.71,unit_conversion,official_train,official_train
e04f0fb4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
38 -> XXXVIII
22 -> XXII
47 -> XLVII
Now, write the number 68 in the Wonderland numeral system.",LXVIII,numeral_system,official_train,official_train
e05203f5,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bsw bpsyky hryhek msfsbk -> cat chases inside palace
wpk pheekr sfhbk hqsdhrky -> the hidden alice imagines
ywiekrw ehybcvkgy wpk bighciy qkyysdk -> student discovers the curious message
zhrd kxmfcgky wpk quywkghciy mcwhcr -> king explores the mysterious potion
Now, decrypt the following text: gstthw egsay tccz",rabbit draws book,text_decryption,official_train,official_train
e0545ff2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
53 -> LIII
63 -> LXIII
53 -> LIII
71 -> LXXI
38 -> XXXVIII
Now, write the number 51 in the Wonderland numeral system.",LI,numeral_system,official_train,official_train
e0564ae4,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gxvvko ikki xolyhr ipgllz -> hatter sees around school
vgk cnik roxtlh dlyhr -> the wise dragon found
vyovzk kmwzloki jkelhr uxzzke -> turtle explores beyond valley
bnht convki vgk tlzrkh wyaazk -> king writes the golden puzzle
vgk plzlodyz vyovzk pokxvki -> the colorful turtle creates
Now, decrypt the following text: slyik rokxsi vgk ikpokv pxivzk",mouse dreams the secret castle,text_decryption,official_train,official_train
e056abdc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gfxsbuf stbpog flb lmssbu nxddyb -> student dreams the hidden puzzle
zmts atmfbg ftbpgxtb -> bird writes treasure
flb gftpuib cxbbu bqnyktbg -> the strange queen explores
flb vxtmkxg stpiku vtbpfbg -> the curious dragon creates
Now, decrypt the following text: lpffbt jkxus xusbt iptsbu",hatter found under garden,text_decryption,official_train,official_train
e05908dd,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pgvd jeynbhz ybh esnghsy drrv -> bird watches the ancient door
uvgsnhzz nbezhz shev agpvevx -> princess chases near library
ybh iradhs qrwzh gqeigshz -> the golden mouse imagines
Now, decrypt the following text: yhenbhv jvgyhz qhzzeih",teacher writes message,text_decryption,official_train,official_train
e05e32da,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
17 -> XVII
11 -> XI
82 -> LXXXII
Now, write the number 22 in the Wonderland numeral system.",XXII,numeral_system,official_train,official_train
e05e9ed2,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010011 -> 00000100
11001101 -> 00010011
10001101 -> 00010010
11100011 -> 10000111
10010000 -> 00000000
11100000 -> 10000001
11101101 -> 10010011
00011111 -> 00111100
11011110 -> 00111001

Now, determine the output for: 11000011",00000111,bit_manipulation,official_train,official_train
e061a54f,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
69 -> LXIX
64 -> LXIV
77 -> LXXVII
71 -> LXXI
Now, write the number 83 in the Wonderland numeral system.",LXXXIII,numeral_system,official_train,official_train
